Deal ID,Property ID,Status,Type,Market,Date,Distance,Property Name,Address,City,State,Country,Postal Code,sf,Yr Built,Yr Renov,# Bldgs,# Floors,Land Area (acres),Occupancy,Prop/Deal,Price ($),Currency,$/sf,Price Qualifier,Partial Interest,Partial Inv Vol ($),Cap Rate,Cap Rate Qualifier,Buyer,Buyer's Broker,Seller,Seller's Broker,Lender,Buildable Area in (sf),$/Buildable sf,Comments or Notes,Latitude,Longitude,County,Submarket,MSA,CBSA,APN,Deed,Beds
786897,791559,Sale,Office,Manhattan,10/25/11,,Two Grand Central Tower,140 E 45th St,New York,NY,United States,10017,636223,1982,2004,1,44,,0.75,1 of 1,401000000,$,630,confm'd,,401000000,0.032,quoted,Rockwood Capital,,"Meraas Capital, Kuwait Investment Authority, Boston Props Inc, Goldman Sachs",CB Richard Ellis,,,,"75% occ.;Office - CBD property; Tenants: Capital Printing Systems, KBC Financial Holding, Inc; prior sale: Aug-08 ($427.9m); buyer assumed mtg;",40.7527343,-73.9740872,,Midtown East,5600,35620,"012990027, 12990027",0000422416,
781840,783830,Sale,Office,Manhattan,10/21/11,,Seagram Building,375 Park Ave,New York,NY,United States,10152,820000,1958,,1,38,1.37626,0.85,1 of 1,1200000000,$,1463,rumor,Minority,420000000,0.045,quoted,RFR Realty,,Peter Brant,,CSFB 2005-C5 ($310m approx),,,"85% occ.;Office - CBD property; Tenants: Popular, ConocoPhillips, NASCAR; prior sale: Aug-05 ($647.0m); partnership interest; partial interest (35%); buyer assumed mtg; partner buyout;",40.7583709,-73.9720135,,Midtown East,5600,35620,"13070001, 13079001",,
688688,698926,Sale,Office,Manhattan,8/30/11,,106 E 126th St,106 E 126th St,New York,NY,United States,10035,16220,1900,2001,2,4,0.11999,0.9,1 of 1,3250000,$,200,confm'd,,3250000,0.08,next yr,The Nova Trident Group LLC,,Rev Santos roman,"Realtyline, Inc",,,,90% occ.;Office - CBD property; prior sale: Jul-05 ($3.4m); sale-leaseback (Partial);,40.805349,-73.9379553,,Upper Manhattan,5600,35620,"17740066, 17740067",0000323539,
772674,744198,Sale,Office,Manhattan,7/30/11,,Starrett Lehigh Building,601 W 26th St,New York,NY,United States,10001,2309739,1932,2001,1,20,3.011754,1,1 of 1,920000000,$,398,approx,,920000000,0.05,in place,"RXR Realty, PSP Investments",,"601W Companies, Shorenstein",Eastdil Secured,,,,"100% occ.;Office - CBD property; Tenants: GSA - Customs & Border Protection, GSA - FBI, Martha Stewart Living Omnimedia, Inc, Hugo Boss, Ralph Lauren; prior sale: Jul-05 ($600.0m); estimated development cost: $50.0",40.7516034,-74.0065189,,Midtown West,5600,35620,06720001,282633,
785331,788604,Sale,Office,Manhattan,6/9/11,,Helmsley Building,230 Park Ave,New York,NY,United States,10169,1212576,1929,2000,1,34,1.58999,0.85,1 of 1,769800000,$,635,confm'd,Majority,731310000,0.044,in place,"Invesco, National Pension Service",Houlihan Lokey,"GE Capital, Whitehall RE Funds, Monday Properties, Lehman Bros Holdings",,"New York Life ($350m approx), AXA Group ($350m approx)",,,"85% occ.;Office - CBD property; street retail (30,000 sf); Tenants: Swiss RE, ING Barings, Tokio Marine; prior sale: Nov-07 ($1,150.0m); partial interest (95%); 22k sqft of storage space; seller retained interest; Invesco has replaced Whitehall as the partner as part of the recapitalization. Invesco has 95% while Monday retained 5%.;",40.7543721,-73.9761826,,Midtown East,5600,35620,13000001,0000215806,
813227,831841,Sale,Office,Manhattan,5/27/11,,United Nations Building,305 E 46th St,New York,NY,United States,10017,187060,1971,,1,16,0.2305326,1,1 of 1,114050000,$,610,confm'd,,114050000,0.071,in place,Gov Props Inc Trust,Stan Johnson Co,"Benedict Realty Group, Extell",,,,,100% occ.;Office - CBD property; Tenants: single tenant -- United Nations; prior sale: Jul-04 ($38.0m);,40.7523031,-73.9695693,,Midtown East,5600,35620,13390005,0000225237,
776513,751117,Sale,Office,Manhattan,5/6/11,,1180 Avenue of The Americas,1180 Sixth Ave,New York,NY,United States,10036,365000,1962,2003,1,22,0.45224,0.914,1 of 1,274000000,$,751,confm'd,Majority,246600000,0.0476,unwrtn,HNA Property,Corcoran Group,"Shorenstein, Carlyle Group, MHP RE Services","Carlton Group, CBRE",MS 2011-C2 ($133m approx),,,"91% occ.;Office - CBD property; Tenants: Scripps Networks, LLC, Misys International, Gerbig Snell/Weisheim; prior sale: Apr-07 ($300.1m); partial interest (90%); seller retained interest; HNA put in $83 mil in cash for a 90% stake while MHP put up $9 million to keep a 10% stake. MHP will be retained to manage and lease the building.;",40.7573959,-73.9816632,,Midtown West,5600,35620,12620001,0000177318,
780093,781234,Sale,Office,Manhattan,5/3/11,,750 Seventh Avenue,750 7th Ave,New York,NY,United States,10019,591169,1989,,1,36,0.5053949,0.99,1 of 1,485000000,$,820,confm'd,,485000000,0.04,quoted,Fosterlane Management,,"Hines, General Motors Pension",CB Richard Ellis,,,,"99% occ.;Office - CBD property; street retail (22,378 sf); Tenants: Morgan Stanley, Ernst & Young, Mendes and Mount LLP; prior sale: Mar-00 ($144.2m);",40.760878,-73.9839,,Midtown West,5600,35620,"010210026, 010210036, 10210026",0000170733,
760276,731563,Sale,Office,Manhattan,4/15/11,,National Association Building,28 W 44th St,New York,NY,United States,10036,359000,1919,2005,1,21,0.43999,0.87,1 of 1,161000000,$,448,confm'd,,161000000,0.06,quoted,"APF Properties, Prudential RE Investors",,SL Green,CB Richard Ellis,,,,"87% occ.;Office - CBD property; street retail (15,800 sf); Tenants: City University of NY (Intends to Vacate), Accel Health Care (Intends to Vacate), American National Standards Institute (Intends to Vacate); prior sale: Feb-05 ($105.0m); bought for renovation; estimated development cost: $12.0",40.7550586,-73.9816781,,Midtown West,5600,35620,12590019,0000173274,
789506,798156,Sale,Office,Manhattan,4/5/11,,498 Seventh Avenue,498 Seventh Ave,New York,NY,United States,10018,876704,1921,1998,1,,,0.89,1 of 1,416326530,$,475,confm'd,Minority,207746938.5,0.055,quoted,JP Morgan Asset Mgmt,,"George Comfort & Sons, SITQ Immobilier, Loeb Partners Realty",CBRE,DBUBS 2011-LC2 ($200m approx),,,"89% occ.;Office - CBD property; Tenants: Bates / WPP, MassMutual Life, Norton McNaughton; prior sale: Dec-01; partial interest (49.9%); buyer assumed mtg; seller retained interest; Loeb & George Comfort retained their interests.;",40.7527648,-73.989662,,Midtown West,5600,35620,07860051,,
705603,729072,Sale,Office,Manhattan,3/31/11,,245 Fifth,245 5th Ave,New York,NY,United States,10016,303139,1926,2000,1,26,0.24678,0.93,1 of 1,161500000,$,533,confm'd,Majority,129200000,0.057,in place,"Moinian Group, Thor Equities",,Whitehall RE Funds,Eastdil Secured,CSFB 2007-C4 ($140m approx),,,"93% occ.;Office - CBD property; Tenants: Bisys, Datamonitor, Beth Israel Medical Center; prior sale: Apr-07 ($190.0m); partial interest (80%); buyer assumed mtg; partner buyout;",40.7444051,-73.9871555,,Midtown South,5600,35620,08570076,0000147647,
775432,748339,Sale,Office,Manhattan,3/1/11,,One Park Avenue,1 Park Ave,New York,NY,United States,10016,957000,1925,1996,1,18,1.043,0.9,1 of 1,426842105.5,$,446,confm'd,Majority,405500000.2,0.05,unwrtn,Vornado Cap Prtnrs,,"MHP RE Services, Cerberus",,"W.R. Berkley ($96m approx), Morgan Stanley ($96m approx), MS 2011-C2 ($96m approx)",,,"90% occ.;Office - CBD property; street retail (79,000 sf); Tenants: NYU, Coty USA, LLC, CHF Industries; prior sale: Feb-07 ($550.0m); leasehold; partial interest (95%); seller retained interest; Vornado will receive 95% stake for $180 million and Murray Hill will retain a 5% stake. Under the deal, the securitized debt was retired without being subject to a prepayment penalty or defeasance, because it had been in special servicing. RXR was paid off at “close to par,” according to people familiar with the transaction. The remaining mezzanine debt — $50 million held by Citigroup and $30 million held by BofA — was paid off at deep discounts.;",40.7458821,-73.9815032,,Midtown East,5600,35620,"08880001, 00900001, 08890000",,
753475,767464,Sale,Office,Manhattan,2/25/11,,Medrite Care (BF-GF),915-919 2nd Ave,New York,NY,United States,10017,3433,2008,,1,24,,1,1 of 1,3850000,$,1121,confm'd,,3850000,0.071,quoted,,,,Massey Knakal,,,,100% occ.;Office - CBD/medical property; Tenants: single tenant -- Medrite Care; condo;,40.7542031,-73.9694108,,Midtown East,5600,35620,013220027,,
574779,652364,Sale,Office,Manhattan,2/2/11,,600 Fifth Avenue (Land Only),600 5th Ave,New York,NY,United States,10020,,1950,1994,1,28,0.4629477,0.97,1 of 1,165000000,$,,approx,,165000000,0.075,next yr,Tishman Speyer,,Collegiate Church,,,,,97% occ.;Office - CBD property; leased fee / land only;,40.7576057,-73.9783141,,Midtown West,5600,35620,12640030,000063358,
781444,782743,Sale,Office,Manhattan,1/28/11,,1450 Broadway,1450 Broadway,New York,NY,United States,10018,383167,1931,1993,1,43,0.3054178,0.885,1 of 1,204000000,$,532,confm'd,,204000000,0.055,in place,"Zar City Properties LLC, Hakimian Organization, Royal of America Mgmt",Marcus & Millichap,"Moinian Group, Chetrit Group, EJME",Eastdil Secured,DBUBS 2011-LC2 ($114m approx),,,"89% occ.;Office - CBD property; street retail; Tenants: Pacific Alliance USA, Inc., BCBG (AZ3 Inc.), Iconix Brand Group; prior sale: May-04 ($122.3m);",40.7547084,-73.9863483,,Midtown West,5600,35620,09930047,0000201902,
774271,747126,Sale,Office,Manhattan,1/25/11,,384 5th Ave,384 5th Ave,New York,NY,United States,10018,22847,1992,,1,8,,,1 of 1,11500000,$,503,approx,,11500000,0.0648,next yr,Yen Associates China House Co Inc,Massey Knakal,Sapir Organization,Massey Knakal,,,,Office - CBD property; street retail; Tenants: David Z; bought for occupancy;,40.7497289,-73.9841147,,Midtown West,5600,35620,08370045,0000062725,
740733,701373,Sale,Office,Manhattan,12/24/10,,1330 Sixth Avenue,1330 Sixth Ave,New York,NY,United States,10019,535600,1965,2009,1,39,0.54,0.75,1 of 1,400000000,$,747,confm'd,,400000000,0.05,quoted,"RXR Realty, JSRE Acquisitions",,Caisse de Depot,CBRE,,,,"75% occ.;Office - CBD property; street retail (8,000 sf); Tenants: Covington & Burling, Harry Winston, Silvercrest Asset Management Group; prior sale: Dec-06 ($498.0m);",40.761891,-73.9787134,,Midtown West,5600,35620,12690001,0000002135,
684051,693544,Sale,Office,Manhattan,12/15/10,,183 Madison Avenue,183 Madison Ave,New York,NY,United States,10016,259375,1925,2009,1,19,0.1734389,0.7,1 of 1,85100000,$,328,confm'd,,85100000,0.041,quoted,"IRSA Inversiones, Rigby Assset Management",,Rock Investments,Studley,,,,"70% occ.;Office - CBD property; street retail (26,000 sf); Tenants: David R Lingerie, Domus Design Collection, Proud Foot Consulting; prior sale: Apr-07 ($107.5m); bought for renovation; A new restaurant to be called ""10 Downing"" will occupy 2700 sf of streetfront space; 8.4% cap rate on 2012 NOI;",40.7473537,-73.9825547,,Midtown East,5600,35620,"8630060, 08630060",000427628,
746497,708269,Sale,Office,Manhattan,12/9/10,,1375 Broadway,1375 Broadway,New York,NY,United States,10018,513000,1927,,1,26,0.467539,0.9,1 of 1,135000000,$,263,approx,,135000000,0.038,past yr,Savanna,,"Jonathan Rosen, Helen M Pomeroy",,,,,90% occ.;Office - CBD property; street retail; bought for renovation; estimated development cost: $26.0,40.7525801,-73.9878977,,Midtown West,5600,35620,"008130016, 08130016",0000016203,
684052,693546,Sale,Office,Manhattan,12/8/10,,100 Fifth Avenue (Office Condo),100-104 Fifth Ave,New York,NY,United States,10011,277412,1906,1979,2,,,0.7,1 of 1,93600000,$,337,approx,,93600000,0.048,next yr,"Invesco, Kaufman Organization",,Rock Investments,Studley,,,,"70% occ.;Office - CBD property; street retail (16,926 sf); Tenants: bebe; prior sale: Feb-08 ($152.0m); bought for renovation; condo ; under the administration of PricewaterhouseCoopers ; estimated development cost: $9.0",40.7371344,-73.9930516,,Midtown South,5600,35620,"08171101, 08171102",,
574826,652412,Sale,Office,Manhattan,12/7/10,,Fashion Gallery,1412 Broadway,New York,NY,United States,10018,415135,1927,2010,1,24,0.44256,0.808,1 of 1,151250000,$,364,confm'd,,151250000,0.041,quoted,"Menora Mivtachim, Harbor Group Int'l, Migdal Insurance",,"MHP RE Services, Principal RE Investors",Jones Lang LaSalle,WF-RBS 2011-C2 ($83m approx),,,"81% occ.;Office - CBD property; street retail (14,433 sf); Tenants: One Step Up, Jones Apparel, Escada; prior sale: Nov-06 ($177.8m); bought for renovation; estimated development cost: $10.0 Migdal will own 33% of the property, Menorah 32%, and Harbor Group 35%.;",40.7536222,-73.9865492,,Midtown West,5600,35620,08150014,0000427542,
704064,726372,Sale,Office,Manhattan,12/1/10,,158 West 27th Street,158 W 27th St,New York,NY,United States,10001,123294,1913,1989,1,12,0.191,0.66,1 of 1,25050000,$,203,confm'd,,25050000,0.052,quoted,Himmel + Meringoff Props,JDF Realty,Louis Dreyfus Property,Eastdil Secured,,,,"66% occ.;Office - CBD property; street retail (7,500 sf); prior sale: Oct-07 ($46.0m); bought for renovation; estimated development cost: $5.0",40.7461799,-73.9933437,,Midtown West,5600,35620,08020075,000014616,
740333,700870,Sale,Office,Manhattan,12/1/10,,111 Eighth,111 Eighth Ave,New York,NY,United States,10011,2961071,1932,2000,1,16,,,1 of 1,1770000000,$,598,confm'd,Majority,1593000000,0.052,quoted,Google,CBRE,"Jamestown, NYSCRF, Taconic Investment Partners",Eastdil Secured,"MS 2005-HQ5 ($468m approx), GS 2004-GG2 ($468m approx), GMAC 2004-C2 ($468m approx)",,,"Office - CBD property; street retail; Tenants: Sprint, Barnes & Noble, Armani Exchange, Google, Nike Inc; prior sale: Jan-04 ($764.5m); bought for occupancy; partial interest (90%); entire block between 15th and 16th Streets from Eighth to Ninth Avenues; buyer assumed mtg; seller retained interest; A defeasance cost close to $65 million and other fees, will make the all-in purchase price closer to $1.84B;",40.740705,-74.002125,,Midtown South,5600,35620,07390001,0000430882,
695774,683307,Sale,Office,Manhattan,11/30/10,,434 Broadway,434 Broadway,New York,NY,United States,10013,62700,1910,,1,9,0.1336,1,1 of 1,41000000,$,654,confm'd,,41000000,0.052,next yr,Georgetown Company,,KBS Realty Advisors,Jones Lang LaSalle,,,,"100% occ.;Office - CBD property; street retail (5,500 sf); Tenants: Valley National Bank, Alan Gaynor + Co; prior sale: Mar-07 ($37.5m);",40.7199254,-74.0010689,,Downtown,5600,35620,"02320001, 00232-0001",,
699358,718626,Sale,Office,Manhattan,10/8/10,,510 Fifth Avenue,510 5th Ave,New York,NY,United States,10110,61159,1954,2000,1,5,,1,1 of 1,57000000,$,932,confm'd,,57000000,0.05448,past yr,Vornado Cap Prtnrs,,"Elie Tahari, Tahl Propp Equities",Norman Bobrow and Co,JPMCC 2006-CIBC14 ($32m approx),,,"100% occ.;Office - CBD property; street retail (22,000 sf); Tenants: Elie Tahari, Ricoh, Chase; prior sale: Dec-00 ($22.5m); buyer assumed mtg;",40.7541339,-73.9808816,,Midtown West,5600,35620,12580040,,
697150,712902,Sale,Office,Manhattan,10/4/10,,5 Hanover Square,66 Beaver St,New York,NY,United States,10004,318600,1962,1984,1,25,0.2859045,0.85,1 of 1,51500000,$,162,approx,,51500000,0.05825,unwrtn,Savanna,,"Swig Equities, Zamir Equities",Massey Knakal,,,,85% occ.;Office - CBD property; Tenants: single tenant; prior sale: Feb-03; bought for renovation;,40.7052601,-74.0092183,,Downtown,5600,35620,00280005,0000370968,
575385,653361,Sale,Office,Manhattan,9/29/10,,Berkeley Building,19-25 W 44th St,New York,NY,United States,10036,292000,1917,1989,1,18,0.46,0.99,1 of 1,123150000,$,422,confm'd,,123150000,0.07,quoted,Deka Immobilien,CB Richard Ellis,SL Green,CBRE,,,,"99% occ.;Office - CBD property; street retail (32,571 sf); Tenants: Forrest Solutions, Kellari Taverna; prior sale: Jun-05 ($91.2m); bought for renovation;",40.7554035,-73.9809912,,Midtown West,5600,35620,12600024,0000341068,
573867,651022,Sale,Office,Manhattan,9/20/10,,29 E 61st St,29 E 61st St,New York,NY,United States,10065,16790,1910,1997,1,5,0.07575758,,1 of 1,21000000,$,1251,confm'd,,21000000,0.038,past yr,Lachman & Lachman,Massey Knakal,Hidrock Realty,Massey Knakal,,,,"Office - CBD property; street retail (2,605 sf); Tenants: Serafina Ristorante;",40.7648,-73.9699213,,Upper East Side,5600,35620,13760025,000326319,
693991,680948,Sale,Office,Manhattan,8/15/10,,Sports Illustrated Building,135 W 50th St,New York,NY,United States,10019,875527,1965,2004,1,23,,0.8,1 of 1,129100000,$,147,confm'd,Minority,56029400,0.043,in place,Wolfson Group,,UBS Realty Advisors,Eastdil Secured,,,,"80% occ.;Office - CBD property; Tenants: Sports Illustrated, Morgan Stanley, Fed Ex; prior sale: Jun-06 ($332.9m); leasehold; partial interest (43.4%);",40.7609674,-73.9823785,,Midtown West,5600,35620,1003-5,,
564223,544242,Sale,Office,Manhattan,8/3/10,,125 Park Ave,125 Park Ave,New York,NY,United States,10168,603433,1922,2003,1,25,0.03535,0.96,1 of 1,330000000,$,547,confm'd,,330000000,0.048,past yr,SL Green,,Shorenstein,CBRE,MS 2005-IQ9 ($146m approx),,,"96% occ.;Office - CBD property; Tenants: GE - Capital, Meredith Corp, Newmark & Co (HQ); prior sale: Aug-04 ($225.0m); buyer assumed mtg; Greenberg Traurig LLP was legal representative to SL Green.;",40.7515917,-73.9775039,,Midtown East,5600,35620,"05580006, 12960001",,
654121,606509,Sale,Office,Manhattan,7/22/10,,American Numismatic Society Building,138 William St,New York,NY,United States,10038,35674,1942,,1,7,0.128,,1 of 1,11350000,$,318,confm'd,,11350000,,private,Chris Soukas,Sierra Realty,Swig Equities,Massey Knakal,,,,Office - CBD property; prior sale: Nov-07 ($23.9m); to be Residential- Apartment;,40.7094788,-74.0066974,,Downtown,5600,35620,"770020, 00770020",000254216,
577168,657290,Sale,Office,Manhattan,7/7/10,,Park Avenue Plaza,55 E 52nd St,New York,NY,United States,10022,1230000,1981,2005,1,44,,1,1 of 1,700000000,$,569,confm'd,Minority,349300000,0.052,quoted,Rockpoint Group,Eastdil Secured,Fisher Brothers,CBRE,"AVPAF 2005-1 ($19m approx), LB-UBS 2005-C5 ($19m approx), BEAR 2005-TOP20 ($19m approx)",,,"100% occ.;Office - CBD property; Tenants: McKinsey & Company, Swiss Re Financial Services Corporation, AON; partnership interest; partial interest (49.9%); buyer assumed mtg; seller retained interest;",40.7590777,-73.9736148,,Midtown East,5600,35620,"12880027, 12880024",,
577351,657515,Sale,Office,Manhattan,6/22/10,,Interior Design Building,306 E 61st St,New York,NY,United States,10022,68086,1901,1967,1,7,0.2581,1,1 of 1,32502978,$,477,confm'd,,32502978,0.08,next yr,ARC NYRR,,Urban Partners,Perigee Real Estate,,,,100% occ.;Office - CBD property; prior sale: May-01 ($12.5m); buyer assumed mtg;,40.761356,-73.962839,,Midtown East,5600,35620,14350044,000226087,
548132,528014,Sale,Office,Manhattan,6/10/10,,340 Madison,340 Madison Ave,New York,NY,United States,10173,750000,1920,2002,1,22,0.05452,0.92,1 of 1,570000000,$,760,confm'd,Minority,279300000,0.06,quoted,RXR Realty,,DE Shaw,CBRE,,,,"92% occ.;Office - CBD property; street retail (20,000 sf); Tenants: McDermott, Will & Emery, MassMutual Life, PNC Bank, Sungard; excess dev'l pot'l; prior sale: Nov-06 ($550.0m); partial interest (49%); buyer assumed mtg;",40.75392319,-73.97872664,,Midtown East,5600,35620,01278-0014,,
548694,528691,Sale,Office,Manhattan,5/20/10,,Manhattan Tower,600 Lexington Ave,New York,NY,United States,10152,303515,1985,,1,36,0.25367,0.94,1 of 1,193000000,$,636,confm'd,,193000000,0.0475,quoted,"SL Green, CPP Investment Board",,"Sumitomo Life, Hines US Core OFF Fund",CBRE,PGIM Real Estate ($50m approx),,,94% occ.;Office - CBD property; street retail; Tenants: Au Bon Pain; prior sale: Jan-04 ($89.2m); buyer assumed mtg; CPP Investment Board to own a 45% stake;,40.758016,-73.971602,,Midtown East,5600,35620,13070014,0000183995,
542525,519887,Sale,Office,Manhattan,4/14/10,,31 Bond St,31 Bond St,New York,NY,United States,10012,16270,1989,,1,5,0.07116621,,1 of 1,8250000,$,507,confm'd,,8250000,,private,"Monster Real Estate Inc, GC Consultants Inc",NAI Global,Reiko Kasano ESQ,Massey Knakal,,,,"Office - CBD property; street retail (2,782 sf);",40.7260739,-73.9936479,,Midtown South,5600,35620,05290025,0000152623,
526276,500872,Sale,Office,Manhattan,4/13/10,,HSBC HQ,452 5th Ave,New York,NY,United States,10018,865000,1902,1985,2,,1.097635,0.64,1 of 1,330000000,$,382,confm'd,,330000000,0.08,quoted,"Midtown Equities, PBC Group, UKI Ltd",CBRE,HSBC Holdings,Jones Lang LaSalle,,,,"64% occ.;Office - CBD property; street retail (28,173 sf); Tenants: HSBC Bank (HQ); bought for renovation; sale-leaseback (Partial); tower wrapped around landmark Knox Building to form HSBC complex; HSBC Bank USA is leasing the entire building for one year, and floors one through eleven for 10 years.;",40.7521152,-73.9822941,,Midtown West,5600,35620,"08410049, 08410031","0000127063,2012000093693",
69505,70304,Sale,Office,Manhattan,4/9/10,,60-66 White St,60-66 White St,New York,NY,United States,10013,43700,1869,1992,3,5,0.2356749,1,1 of 1,23000000,$,526,confm'd,,23000000,0.0478,quoted,Sorgente SGR,Jones Lang LaSalle,Blumberg Excelsior,Massey Knakal,,,,"100% occ.;Office - CBD property; street retail; Tenants: Giant Step, Julius Blumberg, Pfeiffer Partners Architects, The Paris Review, Hand Held Films; sale-leaseback (Partial); to be Residential- Apartment;",40.7183236,-74.003456,,Downtown,5600,35620,"001930004, 001930001",0000133512,
543153,508819,Sale,Office,Manhattan,1/11/10,,Four New York Plaza,4 New York Plz,New York,NY,United States,10004,1016406,1969,,1,23,1.240197,0.749,1 of 1,107000000,$,105,approx,,107000000,0.0692,unwrtn,Harbor Group Int'l,,JP Morgan Chase,Houlihan Lokey,RBSCF 2010-MB1 ($73m approx),,,75% occ.;Office - CBD property; Tenants: JPMorgan; sale-leaseback (Partial); JPM will lease back 75% of the property. Capstone holds 9% of the JV.;,40.7026158,-74.0099062,,Downtown,5600,35620,"00050010, 00040000",,
529611,504795,Sale,Office,Manhattan,1/9/10,,299 Park Avenue,299 Park Ave,New York,NY,United States,10171,1160000,1967,,1,43,,1,1 of 1,687000000,$,592,confm'd,Minority,340065000,0.083,next yr,Rockpoint Group,Eastdil Secured,UBS Bank Corp,CBRE,,,,"100% occ.;Office - CBD property; street retail (10,000 sf); Tenants: UBS (HQ); partnership interest; partial interest (49.5%); buyer assumed mtg;",40.7560401,-73.9741692,,Midtown East,5600,35620,13030001,,
539955,516942,Sale,Office,Manhattan,10/22/09,,31 West 27th St,31 W 27th St,New York,NY,United States,10001,145000,1910,1987,1,12,0.22,,1 of 1,45700000,$,315,approx,,45700000,0.069,quoted,Soho Properties,,Witkoff,,,,,"Office - CBD property; street retail (10,000 sf); Tenants: Costas Kondylis, Stella Adler Acting Studio; prior sale: Jun-06 ($31.5m); buyer assumed mtg;",40.7449561,-73.9893974,,Midtown South,5600,35620,08290016,000365637,
656186,608722,Sale,Office,Manhattan,7/22/09,,Worldwide Plaza,825 Eighth Ave,New York,NY,United States,10019,2055583,1989,,1,47,1.33,0.7,1 of 1,590333250,$,287,confm'd,,590333250,0.052,quoted,"RCG Longview, DRA Advisors, George Comfort & Sons, Feil Organization",,Macklowe Properties,Eastdil Secured,,,,"70% occ.;Office - CBD property; street retail (32,000 sf); Tenants: Cravath, Swaine & Moore LLP; prior sale: Feb-07 ($1,739.4m); bought for renovation; buyer assumed mtg; forced sale; debtor-controlled sale;",40.7622227,-73.986943,,Midtown West,5600,35620,"10400029, 10401001, 10401002, 10401004, 10401005, 10401006, 10401009, 10401011, 10401013, 10401014, 10401010, 10401018, 10401130, 10401316, 10401333, 10407501, 10401502",,
517254,263697,Sale,Office,Manhattan,3/5/09,,Bertelsmann Bldg (office),1540 Broadway,New York,NY,United States,10036,907427,1990,,1,44,0.77,0.85,1 of 1,355000000,$,391,confm'd,,355000000,0.06,quoted,CBRE Global Investors,,Macklowe Properties,Eastdil Secured,,,,"85% occ.;Office - CBD property; Tenants: Pillsbury Winthrop, Viacom; prior sale: Feb-07 ($967.6m); condo; debtor-controlled sale;",40.7580308,-73.9847682,,Midtown West,5600,35620,"998-1005, 09981005",000067032,
516623,490062,Sale,Office,Manhattan,10/23/08,,Dover Bldg (Condo),240 W 38th St,New York,NY,United States,10018,6468,1935,1986,,,,,1 of 1,5750000,$,889,confm'd,,5750000,0.041378435,quoted,Ka Won Realty Corp,,Y & B LLC,Marcus & Millichap,,,,Office - CBD property; condo;,40.7538023,-73.9900188,,Midtown West,5600,35620,"007870064, 07870064",000424603,
263976,258921,Sale,Office,Manhattan,10/15/08,,1372 Broadway,1372 Broadway,New York,NY,United States,10018,541752,1914,1999,1,21,0.67,0.96,1 of 1,274000000,$,506,confm'd,,274000000,0.046,past yr,"David Werner RE, BLDG Management",,"Wachovia, SL Green",Eastdil Secured,,,,"96% occ.;Office - CBD property; street retail (33,000 sf); Tenants: Ann Taylor, Ross Store, Inc, Wal Mart, IntraLinks; prior sale: Jul-07 ($335.0m); forced sale;",40.7522494,-73.9869878,,Midtown West,5600,35620,81323,0000422572,
254810,249238,Sale,Office,Manhattan,8/28/08,,370 Lexington Avenue,370 Lexington Ave,New York,NY,United States,10017,295909,1929,2007,1,27,0.33746,0.95,1 of 1,155000000,$,524,confm'd,,155000000,0.055,quoted,"Sherwood Equities, JP Morgan Asset Mgmt",,"Crow Holdings, Broad Street Dev LLC",Cushman & Wakefield,CIGNA ($80m),,,"95% occ.;Office - CBD property; street retail (12,000 sf); Tenants: Morgan Lewis & Bockius, McCaffrey, Ratner, Gottlieb & Lane; prior sale: Apr-06 ($97.2m); bought for renovation; estimated development cost: $7.0buyer assumed mtg;",40.750761,-73.9767958,,Midtown East,5600,35620,12950058,0000371378,
267571,262540,Sale,Office,Manhattan,8/26/08,,Mary McFadden Building,240 W 35th St,New York,NY,United States,10001,161588,1924,1988,1,17,0.22998,1,1 of 1,58000000,$,359,confm'd,,58000000,0.0552,quoted,"Meritage Properties, Hidrock Realty",Capin & Associates,"Eretz Group, Marolda Properties Inc",Capin & Associates,,,,100% occ.;Office - CBD property; Tenants: Doubledown Media; prior sale: Nov-05 ($31.8m); bought for renovation; estimated development cost: $6.0 Meritage provided $14 million in JV equity;,40.7520873,-73.9918619,,Midtown West,5600,35620,"07840064, 0784-0064",0000353183,
257760,252669,Sale,Office,Manhattan,8/13/08,,Credit Lyonnais Building,1301 Sixth Ave,New York,NY,United States,10019,1770000,1964,1990,1,46,1.71329,,1 of 1,1460000000,$,825,confm'd,,1460000000,0.049,quoted,"Paramount Group, Hamburg Trust, Allianz Life Insurance Co",,Macklowe Properties,Eastdil Secured,,,,"Office - CBD property; Tenants: Credit Lyonnais - LCL, pwc, Wasserstein Perella; prior sale: Feb-07; forced sale;",40.7617895,-73.9800317,,Midtown West,5600,35620,10050029,,
262202,246564,Sale,Office,Manhattan,6/9/08,,General Motors Building,767 5th Ave,New York,NY,United States,10153,1925000,1968,2005,1,50,0.32,0.99,1 of 1,2800000000,$,1455,confm'd,,2800000000,0.0468,next yr,"Kuwait Investment Authority, Goldman Sachs, Boston Props Inc, QIA, Meraas Capital",,Macklowe Properties,CBRE,,,,"99% occ.;Office - CBD property; street retail; Tenants: Bank of America, CBS, Estee Lauder, Weil Gotshal & Manges; prior sale: Dec-06 ($2,950.0m); buyer assumed mtg; seller retained interest; forced sale; Property part of the porfolio in Deal ID 252655. BPX has a 60% interest in this property, partners have 20% each.;",40.7635861,-73.9723967,,Midtown East,5600,35620,01294-0001,,
